Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Achyut Pradhan,5,9 March 2025,Dostt app is the super best,N/A,N/A,"('N/A', 'N/A')"
Rohit Mungase,5,8 March 2025,It's a better app than others user experience us very good and amazing nice to use,N/A,N/A,"('N/A', 'N/A')"
Lovely Tej3333,4,8 March 2025,Adds are more in this site but good information,N/A,N/A,"('N/A', 'N/A')"
Naveen M,1,8 March 2025,Non sense just waste of money,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Mohd Amisha,5,8 March 2025,very good app helps to find good friends and good company,N/A,N/A,"('N/A', 'N/A')"
Head hunter,1,8 March 2025,Not working an not connect any calls very bad experience this app is not usefull,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
manju manjunath,1,8 March 2025,It's completely scam don't trust the app,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Aditya Lohan,4,8 March 2025,"Dostt positions itself as a platform for fostering genuine friendships through secure communications. While I appreciate its features and interface, others have encountered challenges related to account management and in-app purchases.",N/A,N/A,"('N/A', 'N/A')"
Rajat Kumar,5,8 March 2025,Great app you can make easily friends with this app ui is also so smooth nice recommended.,N/A,N/A,"('N/A', 'N/A')"
Vishal Varma,1,8 March 2025,Waste app.....no message facility .....they directly said to buy coins. Not a free app to use,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Vivek Arunkumar,1,8 March 2025,They debit my 659 coins in a over night and its showing i spoke the call with some one... So dont do recharge and waste hard earned money... Because of us the girls are earning 25k per month.,Gyani - Made in India for India,10 March 2025,1 person found this review helpful
Himanshu Saini,5,8 March 2025,Dostt app is very good app this app help me so much in making my own friend,N/A,N/A,"('N/A', 'N/A')"
Balaji___#EVOL PILOT,1,8 March 2025,wastee app lover ni set cheskondi raaa edhi sardhaga try chesaa i will not work brothers money demand chesthunnaruu 300 or 500 chesthey matladtha antunnaru girl friend ni set cheskondra endhukra ilanti apps uhh bokkaaa wastuuu,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Mbg __,5,8 March 2025,"Dostt is a great app for making new friends! The interface is smooth, and it’s easy to connect with like-minded people. Perfect for socializing and expanding your circle. Highly recommended!",N/A,N/A,"('N/A', 'N/A')"
JAI PRAKASH,1,8 March 2025,Galti bhi paise pay mat Karna is per,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Ramu Teju,5,8 March 2025,Best income App Dostt,N/A,N/A,"('N/A', 'N/A')"
Liya Meharin,5,8 March 2025,Dost app is very nice and very simple and fast get new trust friends ❤️ This app is very simple and very nice and show multiple guide for beginners ☺️,N/A,N/A,1 person found this review helpful
Sai Madana,4,8 March 2025,"The App enables users to engage in conversations via audio and video calls without disclosing personal information, ensuring privacy and fostering authentic interactions.",N/A,N/A,"('N/A', 'N/A')"
Dakshya Kumar,4,8 March 2025,This app is good to make new friends..,N/A,N/A,"('N/A', 'N/A')"
Sam Sulek,5,8 March 2025,Best app for making friends,N/A,N/A,"('N/A', 'N/A')"
RISHAV RAJ,5,8 March 2025,Dostt is your go-to social networking platform for making genuine connections and authentic friendships.,N/A,N/A,"('N/A', 'N/A')"
VS Shukla,4,8 March 2025,Dostt app fosters genuine friendships with secure chats and verified profiles,N/A,N/A,"('N/A', 'N/A')"
Samad Sk,5,8 March 2025,Wow super nice friendly app ❤️,N/A,N/A,"('N/A', 'N/A')"
Openpreet laddhar,5,8 March 2025,This app is best for learning and speaking,N/A,N/A,"('N/A', 'N/A')"
Harshu Thakur,5,8 March 2025,Dostt app is the best dating app like it so much,N/A,N/A,"('N/A', 'N/A')"
Film Details,5,8 March 2025,Very best app for dost This is best app in my life,N/A,N/A,"('N/A', 'N/A')"
Prasad Balmurugan,4,8 March 2025,App is getting struck very often,N/A,N/A,"('N/A', 'N/A')"
Zeba Hyza,5,8 March 2025,Great app i like it,N/A,N/A,"('N/A', 'N/A')"
Chethan ಶೈವ,1,8 March 2025,Very bad app for me,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Ranjeet Singh,5,8 March 2025,Dostt application is the best dating application I like it so much go for it,N/A,N/A,"('N/A', 'N/A')"
Mukul Rajput,5,8 March 2025,This app is really nice easy to use i found new friend here,N/A,N/A,"('N/A', 'N/A')"
PANTHAPu Shivasundhar,4,8 March 2025,This app is very useful to everyone easy to use for everyone ❤️,N/A,N/A,"('N/A', 'N/A')"
Poonam sharma,5,8 March 2025,I found Dostt app is good and its easy to use ❤️,N/A,N/A,"('N/A', 'N/A')"
Sunnam Srishanth,1,7 March 2025,Worst app 😔,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Surya,1,7 March 2025,They deducted my 660 coins .....and when I emailed them there is no response from their sides...amazing,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
siva paila,1,7 March 2025,Fake calling only money needed app duck off,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Meenakshi c.s,5,7 March 2025,Good,N/A,N/A,"('N/A', 'N/A')"
Reena Yadav,5,7 March 2025,"As someone who values meaningful connections but often finds it challenging to meet new people, this app has been a breath of fresh air. From the moment I downloaded Dostt, the interface was friendly and easy to navigate",N/A,N/A,"('N/A', 'N/A')"
Sunny Wngbmz,4,7 March 2025,I'm absolutely loving this app,N/A,N/A,"('N/A', 'N/A')"
Rahul Narale,1,7 March 2025,"Paid app, without pay nothing, don't west data",Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Lswamii149,5,7 March 2025,"I've been using Dostt for a while, and it's an amazing app! It makes staying connected with loved ones easy with its simple, user-friendly interface. I love the clear video and voice calls, and the app doesn’t consume much data.",N/A,N/A,"('N/A', 'N/A')"
Keshav Ram Yadav,5,7 March 2025,Very good app,N/A,N/A,"('N/A', 'N/A')"
Kalu Kalu,5,7 March 2025,This app is very uesful.,N/A,N/A,"('N/A', 'N/A')"
Rajeev Singh,5,7 March 2025,"100% safe & verified profiles: With verified profiles and stringent content moderation, our platform prioritizes your safety and peace of mind. Chat confidently knowing that your interactions are protected and your privacy is respected on Dostt.❤️",N/A,N/A,"('N/A', 'N/A')"
gamer addict,5,7 March 2025,Great app for making friends and it has great design and easy to use,N/A,N/A,"('N/A', 'N/A')"
yash vishnoi,5,7 March 2025,Dostt app is good for chating & also give a coin for every chat.,N/A,N/A,"('N/A', 'N/A')"
Prakash Chavan,1,7 March 2025,Very bad experience automatically coins Aree end no talking nothing very worst app frnd app is better than this app,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Firos Fasal,4,7 March 2025,Best app to make new friends dosst is an amazing platform,N/A,N/A,"('N/A', 'N/A')"
Raj Kumar,5,7 March 2025,User friendly application with clear voice connect.,N/A,N/A,"('N/A', 'N/A')"
Mary Shalini,5,7 March 2025,It's nice,N/A,N/A,"('N/A', 'N/A')"
Sangita Kumari,4,7 March 2025,Verygoodapp,N/A,N/A,"('N/A', 'N/A')"
Vaishu Prithvik,5,7 March 2025,Vera nice app,N/A,N/A,"('N/A', 'N/A')"
Athira Renjith,5,7 March 2025,Good,N/A,N/A,"('N/A', 'N/A')"
Rehan Ansari,5,7 March 2025,Very good app by dostt app,N/A,N/A,"('N/A', 'N/A')"
Gurucharan Singh,5,7 March 2025,"For an introverted person like me , Dostt App is the best app to meet new people without leaving your comfort zone.",N/A,N/A,"('N/A', 'N/A')"
Sreenandha Ps,5,7 March 2025,I' m absolutely loving tge dost app. Its revolutionized the way i connect with friends and family offering so much more than average messaging app. Iam highly recommended to u all.,N/A,N/A,1 person found this review helpful
Kishan N,5,7 March 2025,Best app for friends I made thousands of friends using the app thanks you,N/A,N/A,"('N/A', 'N/A')"
fouziya sk,5,7 March 2025,Good app. Best app.,N/A,N/A,"('N/A', 'N/A')"
Mohammed Junaid,5,7 March 2025,The app is amazing for communication to others by chatting or calling or video call throw a friend,N/A,N/A,"('N/A', 'N/A')"
Mahesh D,1,6 March 2025,Waste app no response useless app,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
bir tons,1,6 March 2025,App gets stuck and it removes all your money. App error,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Vinoth Vinu,1,6 March 2025,Weast of time and fake app👎👎👎👎👎,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Yogi n palegar Yogi n,1,6 March 2025,It's fake you lost his money 🤑 this app is most fake,Gyani - Made in India for India,10 March 2025,"('N/A', 'N/A')"
Neethu Vijayandevu,5,6 March 2025,"Dostt is an incredible app! It makes connecting with friends so easy and fun. The interface is smooth, and the features are really helpful for staying in touch. I love how it fosters meaningful conversations and helps build strong relationships",N/A,N/A,"('N/A', 'N/A')"
R1CH,4,6 March 2025,I really love this kind of app the dost app has helped me finding new friends and I hope in future they remove those few ads and bugs!,N/A,N/A,"('N/A', 'N/A')"
Suman Adhikari,5,6 March 2025,This is a amezing app 🎉,N/A,N/A,"('N/A', 'N/A')"
Sheetal Goud,5,6 March 2025,It is very good app it makes friendship,N/A,N/A,"('N/A', 'N/A')"
Nooha pathiyil,5,6 March 2025,This app is very nice,N/A,N/A,"('N/A', 'N/A')"
Garda Khan,5,6 March 2025,Maine is app pr ek ladki ko dost banaya or maine usse baat ki maze daar app hai yrr,N/A,N/A,"('N/A', 'N/A')"
Aarti Kumari,5,6 March 2025,Dost app is useful and interesting app and unique content like reviews,N/A,N/A,"('N/A', 'N/A')"
Tanvir Ahasan,5,6 March 2025,So lovely app to use to find new friends and make your life fill with happiness...There are many features in this app..you will love it,N/A,N/A,"('N/A', 'N/A')"
Om Lode,5,6 March 2025,Great app for connecting with friends and sharing memorable moments!,N/A,N/A,"('N/A', 'N/A')"
Manas Reddy,4,6 March 2025,Dostt app is very good to create New friends.,N/A,N/A,3 people found this review helpful
Renuka R,5,6 March 2025,Nice app,N/A,N/A,"('N/A', 'N/A')"
Aswathy Achu,4,6 March 2025,"Its very user friendly app, easily we can create new friends and time managing one, must try everyone.",N/A,N/A,"('N/A', 'N/A')"
Raghav Khatik,5,6 March 2025,This is very helpful app and had very simple features.,N/A,N/A,"('N/A', 'N/A')"
Wishwakarma Oraon,5,6 March 2025,Best app in the world,N/A,N/A,"('N/A', 'N/A')"
Vishal Brambhatt,5,6 March 2025,This aap is very useful,N/A,N/A,"('N/A', 'N/A')"
Sahil Khan,5,6 March 2025,wery wery nice,N/A,N/A,"('N/A', 'N/A')"
Kalai 1098,5,6 March 2025,I recently started using the dostt app its really good app entertainment meet for new friends loving this dostt app,N/A,N/A,"('N/A', 'N/A')"
Anand N Nadumuri,1,6 March 2025,"This app is a waste of time and money, i get introduced it as a money gaining app then understand it's a paid voice/video call app, still all the othersi saw in here just some scams,it literally drain out our money",Gyani - Made in India for India,10 March 2025,2 people found this review helpful
digamber mohan lal,5,6 March 2025,Nice chat app,N/A,N/A,"('N/A', 'N/A')"
Akhil Somaraj,1,5 March 2025,I couldn't contact back the person who I have already contacted.,Gyani - Made in India for India,5 March 2025,"('N/A', 'N/A')"
Radhe Shayam Pal,4,5 March 2025,this is very best application I used this application.,N/A,N/A,"('N/A', 'N/A')"
Deepak Yadav,5,5 March 2025,I have just started using the Dost app and it seems like a fun lite way of connecting with friends family and acquaintances. It has simple and easy UI/ UX and I look forward to making it my primary app for connecting with friends and family.,N/A,N/A,1 person found this review helpful
Shabana Shabi,5,5 March 2025,I am absolutely loving this app. Reliable and incredibly user friendly interface it has. Try it 👍,N/A,N/A,"('N/A', 'N/A')"
Sindhu Devi,5,5 March 2025,This app is very good and nice app,N/A,N/A,"('N/A', 'N/A')"
asif Ali,5,5 March 2025,"I love using Friend Dostt for its seamless interface, engaging community, and intuitive navigation. Though occasional glitches occur, its innovative features enhance connectivity. A must-try for anyone seeking social interactions.",N/A,N/A,"('N/A', 'N/A')"
Aditya Yadav,5,5 March 2025,This app is good I like this app it is very good this help me thanks,N/A,N/A,"('N/A', 'N/A')"
Maya Patel,5,5 March 2025,Very much Nice I like it very,N/A,N/A,"('N/A', 'N/A')"
PAVITRA BHURANI,5,5 March 2025,Fantastic app gives u a lot of new experience,N/A,N/A,"('N/A', 'N/A')"
Muhammed Ashiq,5,5 March 2025,"I've been using Dostt for a while, and it's an amazing app! It makes staying connected with loved ones easy with its simple, user-friendly interface. I love the clear video and voice calls, and the app doesn’t consume much data. It also feels secure and private, giving me peace of mind when sharing personal messages.",N/A,N/A,7 people found this review helpful
Krishna Kanth,5,5 March 2025,"One of the app’s strongest features is its emphasis on privacy and safety. Users can connect with others while keeping their personal information secure, which makes it a reliable space for social interactions. The presence of verified profiles adds another layer of trust, ensuring that conversations remain authentic and enjoyable.",N/A,N/A,1 person found this review helpful
