Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Maviya Pathan,1,5 April 2025,badiya,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",5 April 2025,"('N/A', 'N/A')"
S B,1,5 April 2025,Seems rates are very high,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",5 April 2025,"('N/A', 'N/A')"
Anisha Bano,5,5 April 2025,satisfied,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
debasis pradhan,5,5 April 2025,please send help line number,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Meera Abbu786,3,5 April 2025,to late,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Taj Bhai,2,5 April 2025,nice,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",5 April 2025,"('N/A', 'N/A')"
Kushagra Srivastava,5,5 April 2025,best affordable offers,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",5 April 2025,"('N/A', 'N/A')"
Lakshmi Kammari Lakshmi,5,5 April 2025,Best prices,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",5 April 2025,"('N/A', 'N/A')"
Yallasri Sunilkumar,4,5 April 2025,I love swiggy,Hey there! Such a bliss! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,5 April 2025,"('N/A', 'N/A')"
r subramanian,5,5 April 2025,super fast app,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
Rajendra Toshniwal,5,5 April 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",5 April 2025,"('N/A', 'N/A')"
dewraj mahato,1,5 April 2025,multiple times tried to login but I'm unable to do so,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,5 April 2025,"('N/A', 'N/A')"
I am solo king 350,5,5 April 2025,best,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",5 April 2025,"('N/A', 'N/A')"
Punit singh Rawat,5,5 April 2025,"superb food with atantic tast really awesome, I love the tast of biryani and quality is awesome I highly recommend everyone to try this restaurant","Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Velpula Srinivas,1,5 April 2025,delivery partner getting two orders making my order delayed.,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed.,5 April 2025,"('N/A', 'N/A')"
Sumit Kainse,5,5 April 2025,fast,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Mubina Khan,5,5 April 2025,very quick service,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",5 April 2025,"('N/A', 'N/A')"
Varshith Varshith,5,5 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",5 April 2025,"('N/A', 'N/A')"
Ashok Vattem,5,5 April 2025,good,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
Siddhi Pawar,5,5 April 2025,always on time 😉,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
PAWAN MODA,1,5 April 2025,"bad sarvice, refund not full bake, delivery boy very bad n behave","Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",5 April 2025,"('N/A', 'N/A')"
Ronak Parmar,4,5 April 2025,ok,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Divya Gomathi,5,5 April 2025,nice,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",5 April 2025,"('N/A', 'N/A')"
Vijaya Lakshmi,1,5 April 2025,no cash on delivery,"Hey there, we understand your point of view. Please note, there are several parameters that are taken into consideration for cash on delivery option. That said, please drop an email at swiggysocial@swiggy.in from your registered mailbox so that we may get this checked from our end as well.",5 April 2025,"('N/A', 'N/A')"
Sudha Koti,4,5 April 2025,ok good,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",5 April 2025,"('N/A', 'N/A')"
Anonymous,1,5 April 2025,just Uninstalled swiggy. Swiggy very soon is bound to be acquired by some other company. it has become a gutter now.,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,5 April 2025,"('N/A', 'N/A')"
Biswabandhu Samal,5,5 April 2025,good day😊,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",5 April 2025,"('N/A', 'N/A')"
JAGDISHBHAI HIRALAL MALAVIA,5,5 April 2025,nice,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,5 April 2025,"('N/A', 'N/A')"
Selva Kumar,5,5 April 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",5 April 2025,"('N/A', 'N/A')"
ADARSH E,5,5 April 2025,👍,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",5 April 2025,"('N/A', 'N/A')"
Anond,1,5 April 2025,worst customer service and worst app,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",5 April 2025,"('N/A', 'N/A')"
Rohit dwivedi,5,5 April 2025,nice,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",5 April 2025,"('N/A', 'N/A')"
Rani Ijage,1,5 April 2025,very worst app. two days before I ordered groceries on instamart and I got free cash on it. they delivered everything except the 5kg wheat flour of rs.236. I complained about it.they said will give you a refund of 216 but the product price was 236. I said I want my full refund.they said you used free cash of 100 rs. I said I want my full refund I didn't ask for free cash then they said we'll give you a coupon of 50 rs. now it's been two days I didnt receive my refund and coupon,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",5 April 2025,"('N/A', 'N/A')"
Zara Khan,5,5 April 2025,Nice,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",5 April 2025,"('N/A', 'N/A')"
Akshat Sinha,1,5 April 2025,"Terrible, terrible app. Rife with hidden fees, non-existent consumer support. Swiggy one is just a way to siphon off more money from you. Everything about this app is money leeching. You're better off ordering at home or using zomato.","Hey there, we understand your disappointment. However, we would like to have this investigated. Request you to share the order details to swiggysocial@swiggy.in so that we can help you in this regard.",5 April 2025,"('N/A', 'N/A')"
Huma Parveen,5,5 April 2025,best,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
Bikash Kuri,5,5 April 2025,ok ok,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Bible Christ,5,5 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",5 April 2025,"('N/A', 'N/A')"
